index_original,EmpID,LocLat,LocLong
22084,68862032,-16.0478678,-48.0384748
25833,68862032,-16.0477356,-48.0387767
25835,68862032,-16.0477356,-48.0387767
9159,68862032,-15.7863019,-48.0010766
11413,68862032,-15.8071478,-47.9652862
6433,68862032,-15.8687583,-47.9579389
31099,68862032,-15.8852234,-47.9602746
21736,68862032,-15.9414808,-47.9878207
25836,68862032,-16.0477356,-48.0387767
22545,68887647,-15.8152032,-48.006968
7970,68887647,-15.8725667,-47.9768222
3693,68887647,-15.8093497,-47.9742082
3958,68887647,-15.9414808,-47.9878207
9191,69082003,-15.7863019,-48.0010766
722,69082003,-15.830343,-48.0511914
2414,69082003,-15.8219316,-48.0219854
6681,69082003,-15.8059857,-47.889158
4320,69082003,-15.9608738,-48.0150809
6836,69082003,-15.8382262,-47.9610681
9203,69082003,-15.7863019,-48.0010766
27950,69082003,-15.8080694,-47.9602139
2425,69082003,-15.8219316,-48.0219854
21876,69134807,-15.8673924,-47.9669178
26054,69134807,-15.8762252,-47.9855209
12085,69134807,-15.8763091,-47.9941713
10806,69134807,-15.8778082,-48.0056338
29701,69134807,-15.8071478,-47.9652862
4142,69134807,-15.8702478,-47.9729031
4143,69134807,-15.8702478,-47.9729031
4866,69134807,-15.8717801,-47.9580457
30255,69134807,-15.8665385,-47.9861083
21835,69244978,-15.8673924,-47.9669178
22253,69244978,-15.847313,-47.8496687
15254,69244978,-15.8500972,-47.9970333
24035,69244978,-15.8594899,-47.87115
6785,69244978,-15.8382262,-47.9610681
11972,69244978,-15.8736703,-48.0446668
16376,69244978,-15.8470563,-47.9545708
19364,69244978,-15.8455803,-47.9226957
22256,69244978,-15.847313,-47.8496687
6788,69244978,-15.8382262,-47.9610681
19239,69244978,-15.8093497,-47.9742082
19581,69244978,-15.8252523,-48.0092145
31216,69244978,-15.8110002,-47.9399853
11267,69244978,-15.8436945,-47.9430276
15765,69244978,-15.8639847,-47.9607236
3459,69244978,-15.8769771,-48.0203224
21841,69244978,-15.8673924,-47.9669178
22797,69244978,-15.8250361,-48.0093194
23079,69247443,-15.8382262,-47.9610681
21282,69247443,-15.8146964,-47.897644
5404,69247443,-15.7897283,-47.9820045
5682,69247443,-15.8681971,-47.9577999
22338,69258904,-15.8333516,-47.8948138
1733,69258904,-15.9117898,-47.9680127
24084,69258904,-15.843181,-47.9174848
2394,69258904,-15.8219316,-48.0219854
2526,69258904,-15.7928108,-47.9557645
10816,69258904,-15.8778082,-48.0056338
20297,69258904,-15.8436945,-47.9430276
8007,69259918,-15.86175,-47.9356111
8008,69259918,-15.86175,-47.9356111
11858,69259918,-15.8576861,-47.9248556
15745,69259918,-15.8639847,-47.9607236
8009,69259918,-15.86175,-47.9356111
8010,69259918,-15.86175,-47.9356111
8011,69259918,-15.86175,-47.9356111
8013,69259918,-15.86175,-47.9356111
110,69259918,-15.8441897,-47.9537954
15753,69259918,-15.8639847,-47.9607236
24070,69259918,-15.843181,-47.9174848
14208,69259918,-15.8446694,-47.939175
8016,69259918,-15.86175,-47.9356111
6837,69441325,-15.8382262,-47.9610681
1063,69441325,-15.916636,-48.0491876
16162,69441325,-15.844194,-47.9537665
3224,69441325,-15.9757917,-48.0101528
4169,69441325,-15.8702478,-47.9729031
3983,69441325,-15.9414808,-47.9878207
21141,69441325,-15.9028252,-47.9634043
11941,69441325,-15.8717801,-47.9580457
20740,69441325,-15.844194,-47.9537665
16479,69441325,-15.9118156,-47.9679832
12819,69441325,-15.9169426,-48.0494299
10726,69511428,-16.0476815,-48.0386184
3928,69511428,-15.9414808,-47.9878207
25750,69511428,-15.7037401,-47.8873847
10595,69511428,-15.7913056,-47.8819444
7316,69591759,-15.7942309,-47.9597556
2340,69591759,-15.8219316,-48.0219854
15381,69591759,-15.8827064,-48.0539728
382,69591759,-15.8203682,-48.0568548
8849,69618124,-15.7267393,-47.8955303
4828,69618124,-15.8717801,-47.9580457
22527,69618124,-15.8152032,-48.006968
24431,69618124,-15.8059175,-47.8892594
8852,69618124,-15.7267393,-47.8955303
16982,69657738,-15.8608881,-47.819444
9063,69657738,-15.9414808,-47.9878207
587,69657738,-15.7965968,-47.8535819
10308,69657738,-15.976131,-48.010301
2503,69690809,-15.7928108,-47.9557645
18563,69690809,-15.815221,-47.8985703
11994,69690809,-15.8736703,-48.0446668
15156,69770282,-15.8150778,-47.9799111
1886,69770282,-15.7008974,-47.8843263
6655,69770282,-15.8059857,-47.889158
32304,69922655,-15.8827064,-48.0539728
11438,69922655,-15.8441897,-47.9537954
30979,69922655,-15.7224894,-47.9061765
24038,69926829,-15.8594899,-47.87115
30755,69926829,-15.9888972,-47.8146944
26992,69926829,-15.9888972,-47.8146944
22259,69926829,-15.847313,-47.8496687
28064,69926829,-15.8593379,-47.8704396
14985,69926829,-15.859484,-47.8710811
25685,69926829,-15.8484327,-47.8495799
30756,69926829,-15.9888972,-47.8146944
26993,69926829,-15.9888972,-47.8146944
1542,69926829,-15.8514201,-47.8763069
24039,69926829,-15.8594899,-47.87115
25686,69926829,-15.8484327,-47.8495799
4938,69926829,-15.8679153,-47.821494
30757,69926829,-15.9888972,-47.8146944
26994,69926829,-15.9888972,-47.8146944
22260,69926829,-15.847313,-47.8496687
26908,69926829,-15.8435891,-47.8505247
1543,69926829,-15.8514201,-47.8763069
31044,70101954,-15.727159,-47.88367
3680,70101954,-15.8093497,-47.9742082
23818,70101954,-15.8152032,-48.006968
6148,70101954,-15.7025906,-47.8860493
10088,70101954,-15.6778337,-47.8464603
31707,70179749,-15.7342159,-47.8867546
6718,70179749,-15.8034833,-48.0012933
6452,70179749,-15.8687583,-47.9579389
30108,70179749,-15.8577876,-47.9250889
7333,70179749,-15.7942309,-47.9597556
25155,70180216,-15.8673712,-47.821451
22226,70180216,-15.8739994,-47.8227909
22227,70180216,-15.8739994,-47.8227909
21057,70228251,-15.9327232,-48.2142493
18007,70228251,-15.8219316,-48.0219854
8069,70228251,-15.8300944,-48.0513472
18009,70228251,-15.8219316,-48.0219854
14765,70228251,-15.8071478,-47.9652862
4716,70228251,-15.8081493,-47.9601984
38891,70488780,-15.7917,-48.1555
4641,70488780,-15.8460745,-48.1009367
23681,70488780,-15.9754306,-48.0111139
28101,70538928,-15.8764545,-47.9885254
23527,70538928,-15.7983717,-47.9139743
6221,70538928,-15.7037401,-47.8873847
20748,70538928,-15.844194,-47.9537665
16060,70538928,-15.8764694,-47.9943944
25898,70586779,-16.0477356,-48.0387767
7946,70586779,-15.9840555,-48.0409819
25900,70586779,-16.0477356,-48.0387767
7947,70586779,-15.9840555,-48.0409819
11208,70602384,-15.8648194,-48.0338417
11210,70602384,-15.8648194,-48.0338417
11212,70602384,-15.8648194,-48.0338417
3183,70628164,-15.9757917,-48.0101528
653,70628164,-15.830343,-48.0511914
2299,70628164,-15.8219316,-48.0219854
23185,70688618,-15.7174733,-47.8648025
30785,70688618,-15.7197251,-47.856751
16578,70688618,-15.9414808,-47.9878207
16579,70688618,-15.9414808,-47.9878207
30786,70688618,-15.7197251,-47.856751
23187,70688618,-15.7174733,-47.8648025
5878,70688618,-15.7199946,-47.8556428
30787,70688618,-15.7197251,-47.856751
30788,70688618,-15.7197251,-47.856751
18659,70688618,-15.7172722,-47.8656795
23188,70688618,-15.7174733,-47.8648025
30789,70688618,-15.7197251,-47.856751
23189,70688618,-15.7174733,-47.8648025
2956,70688618,-15.8059414,-47.8890839
18538,70688618,-15.815221,-47.8985703
25739,70718042,-15.8593337,-47.8704044
29961,70718042,-15.8528601,-47.9326156
9099,70718042,-15.8432222,-47.8503083
14491,70727212,-15.8178466,-48.0577542
7600,70727212,-15.9846658,-48.0411666
13872,70727212,-15.8203682,-48.0568548
22935,70727212,-15.9846658,-48.0411666
12194,70846642,-15.8770397,-48.0194308
14486,70846642,-15.8178466,-48.0577542
12196,70846642,-15.8770397,-48.0194308
17305,70846642,-15.8093497,-47.9742082
12199,70846642,-15.8770397,-48.0194308
12201,70846642,-15.8770397,-48.0194308
3446,70846642,-15.8769771,-48.0203224
12202,70846642,-15.8770397,-48.0194308
29608,70846642,-15.8630999,-48.0345327
12204,70846642,-15.8770397,-48.0194308
27475,70846642,-15.7296111,-47.9101361
1413,70846642,-15.8151977,-47.9799578
807,70846642,-15.7863508,-48.0005508
651,70846642,-15.830343,-48.0511914
12211,70846642,-15.8770397,-48.0194308
14489,70846642,-15.8178466,-48.0577542
10776,70846642,-15.8778082,-48.0056338
7351,70870593,-15.7942309,-47.9597556
7353,70870593,-15.7942309,-47.9597556
30949,70870593,-15.7942309,-47.9597556
16758,70951749,-15.8705285,-47.9731278
8206,70951749,-16.0478263,-48.0388197
2138,70951749,-15.8333516,-47.8948138
24462,70972430,-15.8059175,-47.8892594
24240,70972430,-15.7774625,-47.8630637
7103,70972430,-15.830343,-48.0511914
7225,70972430,-15.8681971,-47.9577999
6664,71065974,-15.8059857,-47.889158
11735,71065974,-15.6772806,-47.8456972
6669,71065974,-15.8059857,-47.889158
11633,71065974,-15.8153513,-47.8985343
39861,71191564,-15.8006,-48.077
35588,71191564,-15.7913,-48.1047
35786,71191564,-15.7955,-48.1699
34739,71191564,-15.7969,-48.1736
38957,71191564,-15.7917,-48.1555
34996,71191564,-15.7928,-48.1018
39093,71191564,-15.7969,-48.0918
39661,71191564,-15.785,-48.121
35334,71191564,-15.7955,-48.1699
35720,71191564,-15.7969,-48.1736
38915,71191564,-15.7917,-48.1555
35405,71191564,-15.7953,-48.0647
39246,71191564,-15.8006,-48.077
35653,71191564,-15.7913,-48.1047
35787,71191564,-15.7955,-48.1699
15926,71415390,-15.8738714,-48.0448665
17938,71415390,-15.8152032,-48.006968
17944,71415390,-15.8152032,-48.006968
7731,71436314,-15.7942309,-47.9597556
2249,71436314,-15.8219316,-48.0219854
2462,71436314,-15.7928108,-47.9557645
7737,71436314,-15.7942309,-47.9597556
6770,71436314,-15.8382262,-47.9610681
6774,71436314,-15.8382262,-47.9610681
29604,71436314,-15.8630999,-48.0345327
17299,71436314,-15.8093497,-47.9742082
15015,71453783,-15.859484,-47.8710811
11206,71453783,-15.8648194,-48.0338417
21446,71453783,-15.8112131,-47.9962574
27241,71484214,-15.8081493,-47.9601984
20621,71484214,-15.8468833,-47.9997556
21859,71484214,-15.8673924,-47.9669178
13667,71484214,-15.847393,-47.9994429
1696,71484214,-15.9117898,-47.9680127
4858,71484214,-15.8717801,-47.9580457
685,71484214,-15.830343,-48.0511914
15285,71484214,-15.8500972,-47.9970333
13670,71484214,-15.847393,-47.9994429
4860,71484214,-15.8717801,-47.9580457
20865,71484214,-15.8498882,-47.9973341
21866,71484214,-15.8673924,-47.9669178
3203,71484214,-15.9757917,-48.0101528
699,71484214,-15.830343,-48.0511914
25053,71497639,-15.818295,-47.8056331
3340,71497639,-15.8146596,-47.8057345
3344,71497639,-15.8146596,-47.8057345
22204,71497639,-15.8474684,-47.8496861
5496,71599753,-15.7897283,-47.9820045
11536,71599753,-15.8436361,-47.9432806
9711,71599753,-15.8702478,-47.9729031
15967,71599753,-15.8738714,-48.0448665
26120,71599753,-15.8762252,-47.9855209
16091,71599753,-15.8764694,-47.9943944
14534,71599753,-15.8178466,-48.0577542
12398,71599753,-15.8770397,-48.0194308
6606,71599753,-15.8798944,-48.0529167
10312,71747697,-15.976131,-48.010301
10315,71747697,-15.976131,-48.010301
10316,71747697,-15.976131,-48.010301
24061,71778910,-15.8594899,-47.87115
26919,71778910,-15.8435891,-47.8505247
3421,71778910,-15.7774625,-47.8630637
24253,71778910,-15.7774625,-47.8630637
27221,71778910,-15.8438056,-47.8503694
24063,71778910,-15.8594899,-47.87115
24064,71778910,-15.8594899,-47.87115
25189,71778910,-15.8673712,-47.821451
26920,71778910,-15.8435891,-47.8505247
25190,71778910,-15.8673712,-47.821451
4994,71778910,-15.8679153,-47.821494
25191,71778910,-15.8673712,-47.821451
27222,71778910,-15.8438056,-47.8503694
12742,71880853,-15.9169426,-48.0494299
22160,71880853,-15.9724151,-48.0146027
19151,71880853,-15.9175049,-48.0491876
22161,71880853,-15.9724151,-48.0146027
14498,71880853,-15.8178466,-48.0577542
12756,71880853,-15.9169426,-48.0494299
30361,71880853,-15.8020311,-47.9199953
13399,71948812,-15.8106874,-47.943198
9403,71948812,-15.8774187,-48.0039807
9406,71948812,-15.8774187,-48.0039807
12207,71948812,-15.8770397,-48.0194308
9410,71948812,-15.8774187,-48.0039807
9411,71948812,-15.8774187,-48.0039807
11534,71981714,-15.8436361,-47.9432806
15717,71981714,-15.8153513,-47.8985343
23128,71981714,-15.8382262,-47.9610681
12516,71981714,-15.8447582,-47.9393399
12518,71981714,-15.8447582,-47.9393399
27266,72089531,-15.8081493,-47.9601984
7815,72089531,-15.7942309,-47.9597556
29275,72089531,-15.7863019,-48.0010766
23848,72089531,-15.8152032,-48.006968
25581,72089531,-15.7862246,-48.0005803
9205,72089531,-15.7863019,-48.0010766
6850,72089531,-15.8382262,-47.9610681
23046,72175509,-15.8382262,-47.9610681
602,72175509,-15.8702478,-47.9729031
15905,72175509,-15.8738714,-48.0448665
26005,72175509,-15.8762252,-47.9855209
12039,72175509,-15.8763091,-47.9941713
12195,72175509,-15.8770397,-48.0194308
32417,72320649,-15.8827064,-48.0539728
20741,72320649,-15.844194,-47.9537665
30292,72320649,-15.9139431,-47.9473495
15855,72320649,-15.8639847,-47.9607236
16302,72320649,-15.8639847,-47.9607236
27550,72320649,-15.8244584,-48.0258546
27551,72320649,-15.8244584,-48.0258546
22953,72383760,-15.9846658,-48.0411666
12769,72383760,-15.9169426,-48.0494299
12770,72383760,-15.9169426,-48.0494299
19157,72383760,-15.9175049,-48.0491876
1034,72383760,-15.916636,-48.0491876
6556,72383760,-15.8798944,-48.0529167
12771,72383760,-15.9169426,-48.0494299
23651,72383760,-15.9754306,-48.0111139
18638,72395906,-15.815221,-47.8985703
8578,72395906,-15.9117427,-47.9678806
8582,72395906,-15.9117427,-47.9678806
30582,72395906,-15.8680701,-47.9461485
2344,72400675,-15.8219316,-48.0219854
842,72400675,-15.7863508,-48.0005508
26929,72400675,-15.8341483,-47.8164834
6925,72421429,-15.815221,-47.8985703
99,72421429,-15.8441897,-47.9537954
14550,72421429,-15.8108241,-47.9402273
9645,72453517,-15.8702478,-47.9729031
32349,72453517,-15.8827064,-48.0539728
19156,72453517,-15.9175049,-48.0491876
28043,72795521,-15.8739994,-47.8227909
26573,72795521,-15.8393882,-47.8274408
27110,72795521,-15.9003,-47.7799
5013,72795521,-15.8574024,-47.8183025
27996,72795521,-15.89648,-47.7910147
27111,72795521,-15.9003,-47.7799
27112,72795521,-15.9003,-47.7799
22215,72795521,-15.8739994,-47.8227909
26575,72795521,-15.8393882,-47.8274408
4927,72795521,-15.8679153,-47.821494
26511,72795521,-15.89648,-47.7910147
24744,72856031,-15.8129906,-47.9835981
34850,72856031,-15.7928,-48.1018
13840,72856031,-15.8178466,-48.0577542
25896,72856031,-16.0477356,-48.0387767
29544,72914265,-15.8158833,-48.0098528
29347,72914265,-15.8081493,-47.9601984
22859,72914265,-15.822885,-48.0104391
19529,72914265,-15.8193307,-48.0177793
13785,72929651,-15.8178466,-48.0577542
18135,72929651,-15.8299306,-48.0514444
13877,72929651,-15.8203682,-48.0568548
19259,72929651,-15.8093497,-47.9742082
9005,72929651,-15.9414808,-47.9878207
35731,72971062,-15.8006,-48.077
35622,72971062,-15.7913,-48.1047
35626,72971062,-15.7913,-48.1047
35523,72971062,-15.7953,-48.0647
35635,72971062,-15.7913,-48.1047
16368,72975460,-15.8470563,-47.9545708
20843,72975460,-15.8498882,-47.9973341
19571,72975460,-15.8252523,-48.0092145
1406,72975460,-15.8151977,-47.9799578
25764,72975460,-15.8076164,-48.0009881
22856,72975460,-15.822885,-48.0104391
8520,73002793,-15.9117427,-47.9678806
5818,73002793,-15.9414808,-47.9878207
8531,73002793,-15.9117427,-47.9678806
26954,73011836,-15.76065,-47.7943667
25376,73011836,-15.7224193,-47.8907308
23186,73011836,-15.7174733,-47.8648025
18536,73011836,-15.815221,-47.8985703
17142,73202004,-15.7731329,-47.9100067
14448,73202004,-15.7670094,-47.9138077
17144,73202004,-15.7731329,-47.9100067
17146,73202004,-15.7731329,-47.9100067
25445,73202004,-15.7224193,-47.8907308
17151,73202004,-15.7731329,-47.9100067
5745,73296221,-15.8020311,-47.9199953
14463,73296221,-15.7670094,-47.9138077
30136,73296221,-15.8577876,-47.9250889
22228,73381325,-15.8739994,-47.8227909
22231,73381325,-15.8739994,-47.8227909
4965,73381325,-15.8679153,-47.821494
4967,73381325,-15.8679153,-47.821494
15508,73381325,-15.8110575,-47.9956474
26072,73381325,-15.8762252,-47.9855209
5064,73381325,-15.8574024,-47.8183025
4969,73381325,-15.8679153,-47.821494
5065,73381325,-15.8574024,-47.8183025
4970,73381325,-15.8679153,-47.821494
12100,73381325,-15.8763091,-47.9941713
243,73453162,-15.8562246,-47.8179514
3422,73453162,-15.8769771,-48.0203224
18361,73453162,-15.7668562,-47.9138854
21478,73453162,-15.8513028,-47.8762333
1208,73453162,-15.8681214,-47.9458794
14537,73453162,-15.8108241,-47.9402273
18362,73453162,-15.7668562,-47.9138854
14403,73453162,-15.7670094,-47.9138077
24188,73453162,-15.7774625,-47.8630637
14404,73453162,-15.7670094,-47.9138077
18930,73453162,-15.9117427,-47.9678806
20607,73453162,-15.8468833,-47.9997556
11157,73453162,-15.8648194,-48.0338417
5247,73453162,-15.7897283,-47.9820045
19219,73453162,-15.8093497,-47.9742082
14540,73453162,-15.8108241,-47.9402273
8576,73499716,-15.9117427,-47.9678806
7244,73499716,-15.8681971,-47.9577999
6498,73499716,-15.8687583,-47.9579389
8577,73499716,-15.9117427,-47.9678806
6501,73499716,-15.8687583,-47.9579389
6503,73499716,-15.8687583,-47.9579389
7816,73518509,-15.7942309,-47.9597556
19300,73518509,-15.8093497,-47.9742082
17982,73518509,-15.8152032,-48.006968
19207,73545159,-15.9175049,-48.0491876
31356,73545159,-15.811496,-47.9903376
26625,73545159,-15.8393882,-47.8274408
29849,73545159,-15.8393882,-47.8274408
29850,73545159,-15.8393882,-47.8274408
29887,73545159,-15.8115778,-47.9901917
5218,73545159,-15.8071478,-47.9652862
19079,73559945,-15.7221229,-47.8842649
24330,73559945,-15.7526503,-47.8870405
14011,73559945,-15.7963928,-47.8533981
13577,73559945,-15.7330638,-47.8649223
26408,73559945,-15.8303011,-47.8770416
25455,73559945,-15.7224193,-47.8907308
18741,73559945,-15.7225159,-47.8911768
10657,73559945,-15.7913056,-47.8819444
26971,73559945,-15.76065,-47.7943667
13580,73559945,-15.7330638,-47.8649223
9265,73559945,-15.7814979,-47.8806181
18601,73559945,-15.815221,-47.8985703
10216,73559945,-15.7220881,-47.8840292
8407,73559945,-15.7338546,-47.8641942
18742,73559945,-15.7225159,-47.8911768
24549,73559945,-15.7525574,-47.8871924
25974,73559945,-15.7340961,-47.8870978
14015,73559945,-15.7963928,-47.8533981
13582,73559945,-15.7330638,-47.8649223
25458,73559945,-15.7224193,-47.8907308
24334,73559945,-15.7526503,-47.8870405
2705,73674016,-15.7909229,-47.881708
2248,73674016,-15.8219316,-48.0219854
24483,73674016,-15.7525574,-47.8871924
16670,73674016,-15.7814839,-47.8804885
31070,73675890,-15.8749813,-47.8231033
14751,73675890,-15.7224894,-47.9061765
2102,73675890,-15.7008974,-47.8843263
14586,73720112,-15.8108241,-47.9402273
23146,73720112,-15.6619061,-47.8435393
8861,73720112,-15.7267393,-47.8955303
20967,73720112,-15.7525574,-47.8871924
9241,73720112,-15.7814979,-47.8806181
6653,73720112,-15.8059857,-47.889158
18557,73720112,-15.815221,-47.8985703
3687,73720112,-15.8093497,-47.9742082
20406,73720112,-15.8152032,-48.006968
8648,73740625,-15.7964417,-47.8835528
30401,73740625,-15.8020311,-47.9199953
14464,73740625,-15.7670094,-47.9138077
18415,73809998,-15.7668562,-47.9138854
14472,73809998,-15.7670094,-47.9138077
30419,73809998,-15.8020311,-47.9199953
25806,73809998,-15.8076164,-48.0009881
30423,73809998,-15.8020311,-47.9199953
14880,73809998,-15.8071478,-47.9652862
30424,73809998,-15.8020311,-47.9199953
9162,73947855,-15.7863019,-48.0010766
24229,73947855,-15.7774625,-47.8630637
9164,73947855,-15.7863019,-48.0010766
16940,74042110,-15.8608881,-47.819444
5270,74042110,-15.7897283,-47.9820045
5274,74042110,-15.7897283,-47.9820045
25590,74060297,-15.7862246,-48.0005803
3828,74060297,-15.8436945,-47.9430276
30974,74060297,-15.7942309,-47.9597556
29643,74060297,-15.8630999,-48.0345327
24465,74154599,-15.8059175,-47.8892594
1277,74154599,-15.8681214,-47.9458794
29958,74154599,-15.8528601,-47.9326156
13965,74380518,-15.7963928,-47.8533981
8448,74380518,-15.9117427,-47.9678806
15260,74380518,-15.8500972,-47.9970333
2661,74573430,-15.8180111,-48.0578111
8161,74573430,-15.8300944,-48.0513472
12378,74573430,-15.8770397,-48.0194308
18036,74573513,-15.8219316,-48.0219854
32348,74573513,-15.8827064,-48.0539728
27540,74573513,-15.8244584,-48.0258546
11729,74661981,-15.6772806,-47.8456972
24519,74661981,-15.7525574,-47.8871924
11732,74661981,-15.6772806,-47.8456972
20496,74661981,-15.6615939,-47.8434849
11734,74661981,-15.6772806,-47.8456972
11736,74661981,-15.6772806,-47.8456972
8866,74661981,-15.7267393,-47.8955303
18788,74661981,-15.7525574,-47.8871924
32368,74661981,-15.8827064,-48.0539728
10111,74661981,-15.6778337,-47.8464603
13764,74689050,-15.8178466,-48.0577542
14487,74689050,-15.8178466,-48.0577542
3179,74689050,-15.9757917,-48.0101528
22884,74816334,-15.822885,-48.0104391
20823,74816334,-15.8180466,-47.8056705
16733,74816334,-15.7814839,-47.8804885
18176,74816334,-15.8299306,-48.0514444
3597,74816334,-15.7428244,-47.9189426
872,74816334,-15.7863508,-48.0005508
6544,74824274,-15.8798944,-48.0529167
16761,74824274,-15.8705285,-47.9731278
10989,74824274,-15.8754694,-47.9840083
20613,74853213,-15.8468833,-47.9997556
2947,74853213,-15.8059414,-47.8890839
20614,74853213,-15.8468833,-47.9997556
20615,74853213,-15.8468833,-47.9997556
15255,74853213,-15.8500972,-47.9970333
1411,74853213,-15.8151977,-47.9799578
20616,74853213,-15.8468833,-47.9997556
15760,74853213,-15.8639847,-47.9607236
15256,74853213,-15.8500972,-47.9970333
10897,74853213,-15.8643056,-47.9615556
15257,74853213,-15.8500972,-47.9970333
1224,74853213,-15.8681214,-47.9458794
2950,74853213,-15.8059414,-47.8890839
15761,74853213,-15.8639847,-47.9607236
1420,74853213,-15.8151977,-47.9799578
4832,74853213,-15.8717801,-47.9580457
15259,74853213,-15.8500972,-47.9970333
15261,74853213,-15.8500972,-47.9970333
22855,74871392,-15.822885,-48.0104391
6532,74871392,-15.8798944,-48.0529167
24207,74871392,-15.7774625,-47.8630637
4101,74871392,-15.8702478,-47.9729031
13383,74907571,-15.7670094,-47.9138077
13384,74907571,-15.7670094,-47.9138077
25068,74907571,-15.818295,-47.8056331
3358,74907571,-15.8146596,-47.8057345
3820,74907571,-15.8436945,-47.9430276
214,74907571,-15.8441897,-47.9537954
17168,74907571,-15.7731329,-47.9100067
13386,74907571,-15.7670094,-47.9138077
8269,74928173,-15.9117898,-47.9680127
19118,74928173,-15.9175049,-48.0491876
16854,74928173,-15.9167699,-48.0492224
11143,74989961,-15.7928108,-47.9557645
888,74989961,-15.7863508,-48.0005508
30025,74989961,-15.8668933,-47.9442845
7835,74989961,-15.7942309,-47.9597556
15221,74989961,-15.8150778,-47.9799111
4006,75133379,-15.9028252,-47.9634043
18521,75133379,-15.815221,-47.8985703
3056,75133379,-15.8219316,-48.0219854
22357,75133379,-15.8106874,-47.943198
18006,75133379,-15.8219316,-48.0219854
23139,75133379,-15.6619061,-47.8435393
24487,75133379,-15.7525574,-47.8871924
9223,75133379,-15.7814979,-47.8806181
10071,75133379,-15.6778337,-47.8464603
2717,75133379,-15.7909229,-47.881708
1828,75146984,-15.7008974,-47.8843263
15129,75146984,-15.8150778,-47.9799111
10339,75146984,-15.727159,-47.88367
2478,75146984,-15.7928108,-47.9557645
801,75146984,-15.7863508,-48.0005508
9848,75259532,-15.7889619,-47.9840814
7371,75259532,-15.7942309,-47.9597556
7079,75259532,-15.830343,-48.0511914
2529,75259532,-15.7928108,-47.9557645
7374,75259532,-15.7942309,-47.9597556
25808,75272036,-16.0477356,-48.0387767
16936,75272036,-15.8608881,-47.819444
29829,75272036,-15.8393882,-47.8274408
13956,75272036,-15.7963928,-47.8533981
25364,75272036,-15.7224193,-47.8907308
25954,75272036,-15.7340961,-47.8870978
3393,75272036,-15.7774625,-47.8630637
5008,75272036,-15.8574024,-47.8183025
4921,75272036,-15.8679153,-47.821494
25809,75272036,-16.0477356,-48.0387767
8966,75272036,-15.9414808,-47.9878207
6242,75272036,-15.9117427,-47.9678806
23426,75272036,-15.9028252,-47.9634043
26180,75272036,-15.8926094,-47.9615428
14051,75272036,-15.8852234,-47.9602746
1211,75272036,-15.8681214,-47.9458794
15661,75272036,-15.8153513,-47.8985343
24417,75272036,-15.8059175,-47.8892594
16672,75272036,-15.7814839,-47.8804885
7485,75272036,-15.7814979,-47.8806181
6620,75272036,-15.8059857,-47.889158
18526,75272036,-15.815221,-47.8985703
29971,75272036,-15.8668933,-47.9442845
1636,75272036,-15.9117898,-47.9680127
16558,75272036,-15.9414808,-47.9878207
7099,75351280,-15.830343,-48.0511914
4615,75351280,-15.8460745,-48.1009367
4255,75351280,-15.8460745,-48.1009367
4797,75351280,-15.8081493,-47.9601984
3618,75361917,-15.8093497,-47.9742082
3833,75361917,-15.8112131,-47.9962574
2245,75361917,-15.8219316,-48.0219854
26243,75361917,-15.8071478,-47.9652862
9965,75361917,-15.8106874,-47.943198
14541,75361917,-15.8108241,-47.9402273
19220,75361917,-15.8093497,-47.9742082
21368,75361917,-15.8112131,-47.9962574
3057,75361917,-15.8219316,-48.0219854
22512,75361917,-15.8152032,-48.006968
434,75361917,-15.8129906,-47.9835981
26244,75361917,-15.8071478,-47.9652862
9966,75361917,-15.8106874,-47.943198
14542,75361917,-15.8108241,-47.9402273
29340,75361917,-15.8081493,-47.9601984
3622,75361917,-15.8093497,-47.9742082
3839,75361917,-15.8112131,-47.9962574
3058,75361917,-15.8219316,-48.0219854
7003,75361917,-15.830343,-48.0511914
24583,75361917,-15.8152032,-48.006968
24647,75361917,-15.8129906,-47.9835981
14763,75361917,-15.8071478,-47.9652862
9967,75361917,-15.8106874,-47.943198
4225,75361917,-15.8460745,-48.1009367
22515,75361917,-15.8152032,-48.006968
436,75361917,-15.8129906,-47.9835981
26247,75361917,-15.8071478,-47.9652862
9969,75361917,-15.8106874,-47.943198
19223,75361917,-15.8093497,-47.9742082
17878,75361917,-15.8152032,-48.006968
22516,75361917,-15.8152032,-48.006968
26248,75361917,-15.8071478,-47.9652862
9970,75361917,-15.8106874,-47.943198
14544,75361917,-15.8108241,-47.9402273
3628,75361917,-15.8093497,-47.9742082
636,75361917,-15.830343,-48.0511914
6860,75436098,-15.8152032,-48.006968
25757,75436098,-15.8076164,-48.0009881
12679,75436098,-15.9169426,-48.0494299
10954,75436098,-15.8754694,-47.9840083
2465,75436098,-15.7928108,-47.9557645
930,75436098,-15.916636,-48.0491876
101,75436098,-15.8441897,-47.9537954
3171,75436098,-15.9757917,-48.0101528
932,75436098,-15.916636,-48.0491876
12737,75440112,-15.9169426,-48.0494299
16877,75440112,-15.9167699,-48.0492224
22950,75440112,-15.9846658,-48.0411666
13786,75531687,-15.8178466,-48.0577542
2610,75531687,-15.8180111,-48.0578111
9563,75531687,-15.8246596,-48.0262022
1326,75531687,-15.8205556,-48.0567278
2611,75531687,-15.8180111,-48.0578111
22809,75531687,-15.8250361,-48.0093194
